"Charge_Type";"Charge_Date";"Day_Type";"PEV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"KWh";"Spans_Zones";"Noise"
"L2";"4/1/2010";"Weekday";"H172.V306";1;"0:10";"0:10";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H172.V306";5;"16:10";"16:50";"Peak";5,5;FALSE;0
"L2";"5/1/2010";"Weekday";"H172.V306";3;"15:30";"15:50";"Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H172.V306";2;"20:00";"20:10";"Shoulder 2";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H172.V306";1;"11:00";"11:00";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H172.V306";1;"13:10";"13:10";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H172.V306";4;"17:30";"18:00";"Peak";4,4;FALSE;0
"L2";"7/1/2010";"Weekday";"H172.V306";3;"17:40";"18:00";"Peak";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H173.V307";1;"0:30";"0:30";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H173.V307";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H173.V307";2;"16:30";"16:40";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H173.V307";2;"22:10";"22:20";"Off-Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H173.V307";1;"1:30";"1:30";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H173.V307";1;"19:30";"19:30";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H173.V307";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H173.V307";1;"15:40";"15:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H173.V307";1;"11:40";"11:40";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H173.V307";2;"12:30";"12:40";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H174.V308";1;"17:30";"17:30";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H174.V308";1;"13:20";"13:20";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H174.V308";1;"11:30";"11:30";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H174.V308";1;"17:30";"17:30";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H174.V308";4;"16:20";"16:50";"Peak";4,4;FALSE;0
"L2";"8/1/2010";"Weekday";"H174.V308";3;"8:20";"8:40";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H174.V308";1;"11:00";"11:00";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H174.V309";1;"9:50";"9:50";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H174.V309";2;"19:40";"19:50";"Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H174.V309";1;"8:40";"8:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H174.V309";2;"9:30";"9:40";"Shoulder 1";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H174.V309";1;"17:20";"17:20";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H174.V309";1;"23:40";"23:40";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H174.V309";1;"11:40";"11:40";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H174.V309";1;"15:50";"15:50";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H174.V309";3;"17:10";"17:30";"Peak";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H174.V309";2;"17:00";"17:10";"Peak";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H174.V309";1;"19:20";"19:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H175.V310";1;"15:10";"15:10";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H175.V310";1;"22:40";"22:40";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H175.V310";1;"6:10";"6:10";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H175.V310";2;"9:00";"9:10";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H175.V310";3;"18:00";"18:20";"Peak";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H175.V310";1;"21:00";"21:00";"Shoulder 2";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H175.V311";1;"8:40";"8:40";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H175.V311";1;"11:30";"11:30";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H175.V311";1;"18:10";"18:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H175.V311";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H175.V311";3;"14:10";"14:30";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H175.V311";4;"22:30";"23:00";"Off-Peak";4,4;FALSE;0
"L2";"7/1/2010";"Weekday";"H175.V311";1;"8:50";"8:50";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H175.V311";3;"12:40";"13:00";"Shoulder 1";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H175.V311";6;"19:00";"19:50";"Peak";6,6;TRUE;0
"L2";"7/1/2010";"Weekday";"H175.V311";4;"20:00";"20:30";"Shoulder 2";4,4;TRUE;0
"L2";"8/1/2010";"Weekday";"H175.V311";3;"10:50";"11:10";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H175.V311";2;"13:00";"13:10";"Shoulder 1";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H175.V311";12;"14:10";"16:00";"Peak";13,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H175.V311";2;"21:40";"21:50";"Shoulder 2";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H175.V311";2;"23:40";"23:50";"Off-Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V312";2;"15:30";"15:40";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V312";7;"17:10";"18:10";"Peak";7,7;FALSE;0
"L2";"6/1/2010";"Weekday";"H176.V312";2;"8:10";"8:20";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H176.V312";1;"21:30";"21:30";"Shoulder 2";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H176.V312";12;"23:00";"0:50";"Off-Peak";13,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H176.V312";4;"16:50";"17:20";"Peak";4,4;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V312";1;"12:00";"12:00";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V312";1;"15:00";"15:00";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V312";1;"17:20";"17:20";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V312";5;"19:10";"19:50";"Peak";5,5;TRUE;0
"L2";"8/1/2010";"Weekday";"H176.V312";5;"20:00";"20:40";"Shoulder 2";5,5;TRUE;0
"L2";"4/1/2010";"Weekday";"H176.V313";1;"3:20";"3:20";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V313";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V313";1;"12:20";"12:20";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V313";1;"15:20";"15:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H176.V313";2;"23:40";"23:50";"Off-Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H176.V313";1;"15:20";"15:20";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H176.V313";4;"18:40";"19:10";"Peak";4,4;FALSE;0
"L2";"6/1/2010";"Weekday";"H176.V313";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H176.V313";3;"20:00";"20:20";"Shoulder 2";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H176.V313";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H176.V313";3;"20:10";"20:30";"Shoulder 2";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V313";1;"18:40";"18:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H176.V313";1;"23:40";"23:40";"Off-Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H177.V314";2;"15:50";"16:00";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H177.V314";1;"17:40";"17:40";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H177.V314";3;"23:20";"23:40";"Off-Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H177.V314";1;"20:40";"20:40";"Shoulder 2";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H177.V314";1;"12:50";"12:50";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H177.V314";1;"15:40";"15:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H177.V314";1;"17:30";"17:30";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H177.V314";4;"18:30";"19:00";"Peak";4,4;FALSE;0
"L2";"4/1/2010";"Weekday";"H178.V315";1;"16:00";"16:00";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H178.V315";1;"18:00";"18:00";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H178.V315";1;"22:10";"22:10";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H178.V315";7;"8:30";"9:30";"Shoulder 1";7,7;FALSE;0
"L2";"6/1/2010";"Weekday";"H178.V315";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H178.V315";1;"13:30";"13:30";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H179.V316";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H179.V316";1;"16:20";"16:20";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H179.V316";1;"14:50";"14:50";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H179.V316";2;"12:50";"13:00";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H179.V316";1;"15:40";"15:40";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H179.V316";1;"8:00";"8:00";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H179.V316";1;"21:20";"21:20";"Shoulder 2";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H179.V316";1;"21:40";"21:40";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H179.V316";1;"11:50";"11:50";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H179.V317";1;"10:40";"10:40";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H179.V317";2;"17:20";"17:30";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H179.V317";1;"20:10";"20:10";"Shoulder 2";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H179.V317";1;"8:50";"8:50";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H179.V317";4;"1:10";"1:40";"Off-Peak";4,4;FALSE;0
"L2";"6/1/2010";"Weekday";"H179.V317";2;"11:20";"11:30";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H179.V317";5;"19:10";"19:50";"Peak";5,5;TRUE;0
"L2";"6/1/2010";"Weekday";"H179.V317";2;"20:00";"20:10";"Shoulder 2";2,2;TRUE;0
"L2";"8/1/2010";"Weekday";"H179.V317";1;"18:00";"18:00";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V318";2;"10:40";"10:50";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V318";2;"14:40";"14:50";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V318";1;"19:10";"19:10";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H180.V318";3;"16:00";"16:20";"Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H180.V318";1;"22:50";"22:50";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H180.V318";2;"16:10";"16:20";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H180.V318";6;"23:10";"0:00";"Off-Peak";6,6;FALSE;0
"L2";"7/1/2010";"Weekday";"H180.V318";1;"15:30";"15:30";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H180.V318";1;"17:30";"17:30";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H180.V318";1;"18:00";"18:00";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H180.V318";2;"20:40";"20:50";"Shoulder 2";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V319";3;"8:00";"8:20";"Shoulder 1";3,3;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V319";2;"11:40";"11:50";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V319";11;"15:10";"16:50";"Peak";12,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H180.V319";1;"21:00";"21:00";"Shoulder 2";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H180.V319";3;"9:50";"10:10";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H180.V319";1;"1:10";"1:10";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H180.V319";1;"11:00";"11:00";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H180.V319";1;"10:00";"10:00";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H180.V319";1;"14:50";"14:50";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H181.V320";1;"12:00";"12:00";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H181.V320";1;"1:30";"1:30";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H181.V320";1;"17:40";"17:40";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H181.V320";1;"19:40";"19:40";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H181.V320";1;"21:40";"21:40";"Shoulder 2";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H181.V320";1;"9:30";"9:30";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H181.V320";2;"19:40";"19:50";"Peak";2,2;TRUE;0
"L2";"6/1/2010";"Weekday";"H181.V320";3;"20:00";"20:20";"Shoulder 2";3,3;TRUE;0
"L2";"6/1/2010";"Weekday";"H181.V320";1;"22:00";"22:00";"Off-Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H181.V320";2;"17:20";"17:30";"Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H182.V321";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H182.V321";1;"12:40";"12:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H182.V321";1;"13:50";"13:50";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H182.V321";2;"16:30";"16:40";"Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H182.V321";1;"9:20";"9:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H182.V321";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H182.V321";1;"23:10";"23:10";"Off-Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H182.V321";1;"10:50";"10:50";"Shoulder 1";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H182.V321";1;"16:10";"16:10";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H183.V322";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H183.V322";1;"13:10";"13:10";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H183.V322";2;"14:50";"15:00";"Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V322";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V322";1;"13:20";"13:20";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V322";3;"15:30";"15:50";"Peak";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H183.V322";1;"18:20";"18:20";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H183.V322";2;"12:30";"12:40";"Shoulder 1";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H183.V322";1;"13:50";"13:50";"Shoulder 1";1,1;TRUE;0
"L2";"8/1/2010";"Weekday";"H183.V322";1;"14:00";"14:00";"Peak";1,1;TRUE;0
"L2";"4/1/2010";"Weekday";"H183.V323";1;"21:50";"21:50";"Shoulder 2";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V323";1;"2:30";"2:30";"Off-Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V323";1;"9:40";"9:40";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H183.V323";1;"23:40";"23:40";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H183.V323";2;"17:30";"17:40";"Peak";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H183.V323";1;"5:00";"5:00";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H183.V323";1;"15:10";"15:10";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H183.V323";1;"18:20";"18:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H184.V324";3;"23:30";"23:50";"Off-Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H184.V324";2;"9:30";"9:40";"Shoulder 1";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H184.V324";6;"21:00";"21:50";"Shoulder 2";6,6;FALSE;0
"L2";"6/1/2010";"Weekday";"H184.V324";3;"11:00";"11:20";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H184.V324";1;"19:10";"19:10";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H184.V324";3;"21:30";"21:50";"Shoulder 2";3,3;TRUE;0
"L2";"6/1/2010";"Weekday";"H184.V324";13;"22:00";"0:00";"Off-Peak";14,3;TRUE;0
"L2";"8/1/2010";"Weekday";"H184.V324";2;"14:30";"14:40";"Peak";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H184.V324";1;"20:30";"20:30";"Shoulder 2";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H185.V325";1;"10:20";"10:20";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H185.V325";1;"19:00";"19:00";"Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H185.V325";2;"21:30";"21:40";"Shoulder 2";2,2;FALSE;0
"L2";"8/1/2010";"Weekday";"H185.V325";1;"14:20";"14:20";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H186.V326";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H186.V326";1;"21:50";"21:50";"Shoulder 2";1,1;TRUE;0
"L2";"4/1/2010";"Weekday";"H186.V326";1;"22:00";"22:00";"Off-Peak";1,1;TRUE;0
"L2";"5/1/2010";"Weekday";"H186.V326";1;"6:40";"6:40";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V326";1;"15:10";"15:10";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V326";3;"19:20";"19:40";"Peak";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H186.V326";3;"7:50";"8:10";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H186.V326";1;"21:40";"21:40";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H186.V326";2;"22:00";"22:10";"Off-Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H186.V327";6;"14:40";"15:30";"Peak";6,6;FALSE;0
"L2";"5/1/2010";"Weekday";"H186.V327";5;"20:10";"20:50";"Shoulder 2";5,5;FALSE;0
"L2";"5/1/2010";"Weekday";"H186.V327";2;"21:40";"21:50";"Shoulder 2";2,2;TRUE;0
"L2";"5/1/2010";"Weekday";"H186.V327";4;"22:00";"22:30";"Off-Peak";4,4;TRUE;0
"L2";"6/1/2010";"Weekday";"H186.V327";3;"7:00";"7:20";"Shoulder 1";3,3;FALSE;0
"L2";"6/1/2010";"Weekday";"H186.V327";1;"10:00";"10:00";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H186.V327";6;"13:00";"13:50";"Shoulder 1";6,6;TRUE;0
"L2";"6/1/2010";"Weekday";"H186.V327";3;"14:00";"14:20";"Peak";3,3;TRUE;0
"L2";"6/1/2010";"Weekday";"H186.V327";1;"22:50";"22:50";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V327";1;"8:20";"8:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V327";1;"9:50";"9:50";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V327";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V327";1;"14:00";"14:00";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H186.V327";7;"15:10";"16:10";"Peak";7,7;FALSE;0
"L2";"8/1/2010";"Weekday";"H186.V327";1;"15:00";"15:00";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H187.V328";1;"18:30";"18:30";"Peak";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H187.V328";3;"7:50";"8:10";"Shoulder 1";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H187.V328";1;"13:30";"13:30";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H187.V328";2;"14:10";"14:20";"Peak";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H187.V328";1;"21:30";"21:30";"Shoulder 2";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H187.V328";2;"7:30";"7:40";"Shoulder 1";2,2;FALSE;0
"L2";"7/1/2010";"Weekday";"H187.V328";7;"12:50";"13:50";"Shoulder 1";7,7;TRUE;0
"L2";"7/1/2010";"Weekday";"H187.V328";3;"14:00";"14:20";"Peak";3,3;TRUE;0
"L2";"5/1/2010";"Weekday";"H188.V329";1;"9:00";"9:00";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H188.V329";1;"13:10";"13:10";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H188.V329";1;"22:10";"22:10";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H188.V329";1;"4:50";"4:50";"Off-Peak";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H188.V329";1;"17:20";"17:20";"Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H188.V329";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H188.V329";1;"16:40";"16:40";"Peak";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H188.V329";1;"14:40";"14:40";"Peak";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H188.V330";2;"10:10";"10:20";"Shoulder 1";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H188.V330";1;"21:20";"21:20";"Shoulder 2";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H188.V330";3;"23:10";"23:30";"Off-Peak";3,3;FALSE;0
"L2";"5/1/2010";"Weekday";"H188.V330";1;"9:50";"9:50";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H188.V330";1;"11:20";"11:20";"Shoulder 1";1,1;FALSE;0
"L2";"5/1/2010";"Weekday";"H188.V330";1;"13:20";"13:20";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H188.V330";4;"3:10";"3:40";"Off-Peak";4,4;FALSE;0
"L2";"6/1/2010";"Weekday";"H188.V330";1;"11:10";"11:10";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H188.V330";3;"22:00";"22:20";"Off-Peak";3,3;FALSE;0
"L2";"7/1/2010";"Weekday";"H188.V330";1;"9:30";"9:30";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H188.V330";3;"20:00";"20:20";"Shoulder 2";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H188.V330";3;"12:00";"12:20";"Shoulder 1";3,3;FALSE;0
"L2";"8/1/2010";"Weekday";"H188.V330";6;"15:50";"16:40";"Peak";6,6;FALSE;0
"L2";"8/1/2010";"Weekday";"H188.V330";2;"19:40";"19:50";"Peak";2,2;TRUE;0
"L2";"8/1/2010";"Weekday";"H188.V330";12;"20:00";"21:50";"Shoulder 2";13,2;TRUE;0
"L2";"8/1/2010";"Weekday";"H188.V330";2;"22:00";"22:10";"Off-Peak";2,2;TRUE;0
"L2";"4/1/2010";"Weekday";"H189.V331";1;"8:20";"8:20";"Shoulder 1";1,1;FALSE;0
"L2";"4/1/2010";"Weekday";"H189.V331";2;"16:50";"17:00";"Peak";2,2;FALSE;0
"L2";"5/1/2010";"Weekday";"H189.V331";1;"11:50";"11:50";"Shoulder 1";1,1;FALSE;0
"L2";"6/1/2010";"Weekday";"H189.V331";2;"9:20";"9:30";"Shoulder 1";2,2;FALSE;0
"L2";"6/1/2010";"Weekday";"H189.V331";6;"20:50";"21:40";"Shoulder 2";6,6;FALSE;0
"L2";"7/1/2010";"Weekday";"H189.V331";1;"3:00";"3:00";"Off-Peak";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H189.V331";1;"12:10";"12:10";"Shoulder 1";1,1;FALSE;0
"L2";"7/1/2010";"Weekday";"H189.V331";1;"21:10";"21:10";"Shoulder 2";1,1;FALSE;0
"L2";"8/1/2010";"Weekday";"H189.V331";5;"13:10";"13:50";"Shoulder 1";5,5;TRUE;0
"L2";"8/1/2010";"Weekday";"H189.V331";2;"14:00";"14:10";"Peak";2,2;TRUE;0
"L2";"4/1/2010";"Weekday";"H190.V332";2;"0:00";"0:10";"Off-Peak";2,2;FALSE;0
"L2";"4/1/2010";"Weekday";"H190.V332";1;"17:00";"17:00";"Peak";1,1;FALSE;0
